carat,cut,color,clarity,depth,table,price
0.43,1,1,4,-0.31086099973060627,0.23076923076923073,1314
1.09,1,2,6,-0.10119424655981511,0.2500000000000001,10314
0.42,1,4,5,0.6675838483997424,0.21153846153846156,984
1.01,2,5,2,-1.63875043647893,0.3076923076923076,4072
1.02,5,3,3,2.3449178737660414,0.2500000000000001,4462
1.04,1,6,3,0.10847250661097103,0.21153846153846156,4941
1.55,1,5,8,-0.2409720820070092,0.2692307692307693,13421
1.14,3,3,2,0.8073616838469315,0.3076923076923076,4652
1.17,2,3,2,0.5278060129525484,0.2692307692307693,4259
0.65,2,1,3,-0.8699723415193726,0.28846153846153844,2134
0.51,2,4,5,0.17836142433456806,0.17307692307692302,1781
0.75,2,4,3,-1.8484171896497164,0.3076923076923076,2622
0.52,1,3,4,0.5278060129525484,0.21153846153846156,1600
1.52,3,3,4,0.8073616838469315,0.19807692307692293,15649
0.44,1,5,8,-0.2409720820070092,0.23076923076923073,1177
0.51,4,4,7,1.506250861082892,0.2692307692307693,1925
1.54,1,4,1,-0.10119424655981511,0.23076923076923073,6299
0.5,1,5,4,-0.31086099973060627,0.2500000000000001,1349
0.73,4,3,6,-2.47741744916208,0.3846153846153847,3166
1.17,3,3,4,0.45791709522895124,0.2500000000000001,7432
0.73,3,2,2,0.9471395192941255,0.3076923076923076,1975
1.01,5,1,2,1.9954732851480612,0.3653846153846153,4538
1.71,2,5,4,-1.7785282719261193,0.34615384615384615,10084
0.24,3,2,5,-1.3591947655845469,0.28846153846153844,419
0.31,1,3,4,0.31813925978176216,0.2500000000000001,583
0.72,3,5,3,0.8772506015705285,0.28846153846153844,2198
1.01,4,3,4,2.4148067914896436,0.2692307692307693,5700
1.82,2,5,4,-0.10119424655981511,0.326923076923077,14749
1.0,2,7,2,0.6675838483997424,0.28846153846153844,3293
0.3,2,1,4,0.38802817750535423,0.28846153846153844,710
0.74,2,4,2,-1.149528012413756,0.28846153846153844,2206
1.51,1,6,6,-0.10119424655981511,0.28846153846153844,10821
0.32,1,4,5,0.038583588887373996,0.23076923076923073,559
1.07,1,6,5,0.17836142433456806,0.2692307692307693,5302
1.14,3,3,7,0.31813925978176216,0.24807692307692297,11737
1.01,3,3,2,-1.219416930137353,0.23076923076923073,4425
1.25,2,7,5,-0.5904166706249895,0.3076923076923076,5156
2.01,2,6,4,0.2482503420581651,0.3076923076923076,15520
0.5,2,2,4,0.038583588887373996,0.3076923076923076,1420
2.05,2,6,2,0.17836142433456806,0.28846153846153844,9850
1.06,2,2,5,0.8772506015705285,0.28846153846153844,8044
1.0,5,4,3,4.511474323197525,0.326923076923077,3833
0.31,1,1,4,-1.9183061073733132,0.2692307692307693,734
1.67,1,5,5,0.038583588887373996,0.2500000000000001,14014
0.31,1,2,5,0.10847250661097103,0.2500000000000001,734
0.73,1,4,3,-0.7301945060721785,0.2500000000000001,2659
0.44,2,2,3,0.38802817750535423,0.3076923076923076,810
0.32,1,4,7,-0.45063883517779535,0.2692307692307693,1080
0.41,3,1,2,0.6675838483997424,0.28846153846153844,683
1.0,3,3,2,-0.45063883517779535,0.34615384615384615,4372
0.7,4,2,3,-0.03130532883621808,0.3076923076923076,2459
1.0,3,3,4,0.6675838483997424,0.28846153846153844,6319
1.01,4,3,2,1.366473025635703,0.326923076923077,3897
0.9,1,4,2,-0.2409720820070092,0.2500000000000001,4044
1.51,2,3,4,0.8772506015705285,0.2500000000000001,13248
1.97,2,3,2,-0.45063883517779535,0.28846153846153844,14542
0.75,4,2,4,0.5976949306761453,0.28846153846153844,3084
1.5,4,3,4,1.2965841079121059,0.23076923076923073,13853
1.37,1,4,7,0.5976949306761453,0.23076923076923073,12455
0.54,2,3,4,0.45791709522895124,0.23076923076923073,1814
0.32,3,5,6,-1.0796390946901588,0.326923076923077,645
0.51,1,1,4,0.45791709522895124,0.23076923076923073,1678
0.49,2,5,4,-1.4989726010317361,0.3653846153846153,965
0.91,2,2,3,0.45791709522895124,0.2692307692307693,4138
0.3,1,4,5,0.038583588887373996,0.2500000000000001,624
0.4,2,2,5,-0.38074991745419834,0.3076923076923076,1053
1.52,3,7,3,0.38802817750535423,0.2692307692307693,7239
0.73,3,1,3,-0.6603055883485865,0.3076923076923076,3014
0.52,4,2,3,1.366473025635703,0.21153846153846156,1388
0.72,1,6,5,-0.2409720820070092,0.28846153846153844,2586
2.01,3,5,2,0.31813925978176216,0.3846153846153847,12423
0.73,1,4,4,-0.10119424655981511,0.2500000000000001,3595
0.49,1,2,6,0.10847250661097103,0.2500000000000001,2199
1.0,4,5,3,-3.455862297292428,0.423076923076923,4138
1.14,1,2,6,0.38802817750535423,0.23076923076923073,10512
1.04,1,4,2,-0.2409720820070092,0.2692307692307693,4375
4.01,2,7,1,0.5278060129525484,0.3653846153846153,15223
0.71,2,4,3,-1.9881950250969103,0.3653846153846153,2181
0.51,1,5,8,-1.4989726010317361,0.3076923076923076,2063
2.01,3,7,4,-0.45063883517779535,0.3076923076923076,13109
0.7,1,1,2,-0.8000834237957756,0.2692307692307693,2828
0.97,2,3,2,-1.9881950250969103,0.28846153846153844,4020
1.59,1,5,5,-0.7301945060721785,0.2500000000000001,13839
1.01,2,4,3,-0.17108316428341216,0.3076923076923076,5006
1.01,2,3,2,0.6675838483997424,0.3076923076923076,4497
0.58,2,5,3,0.2482503420581651,0.23076923076923073,1332
1.03,1,3,2,-0.5904166706249895,0.2500000000000001,4891
1.31,1,4,5,0.31813925978176216,0.2500000000000001,10071
0.69,1,4,3,0.45791709522895124,0.2500000000000001,2297
1.23,3,3,6,-2.267750695991294,0.3076923076923076,10650
0.33,1,1,2,-0.31086099973060627,0.2500000000000001,631
2.01,2,6,4,-0.45063883517779535,0.326923076923077,17592
0.29,1,1,5,-0.03130532883621808,0.2692307692307693,504
0.3,3,4,3,0.2482503420581651,0.28846153846153844,432
0.52,3,3,2,-2.687084202332871,0.34615384615384615,1273
0.7,2,3,2,-2.0580839428205078,0.28846153846153844,2234
0.53,3,2,5,0.5976949306761453,0.3076923076923076,1909
0.7,1,6,5,0.9471395192941255,0.21153846153846156,2142
0.4,1,3,7,0.10847250661097103,0.23076923076923073,1168
1.0,2,3,4,-0.8699723415193726,0.3076923076923076,6640
0.82,2,6,4,0.5976949306761453,0.3076923076923076,2648
2.46,1,4,2,0.8772506015705285,0.2500000000000001,15745
0.54,1,6,3,0.17836142433456806,0.23076923076923073,1057
0.7,5,5,1,0.2482503420581651,0.4423076923076924,1138
0.43,1,1,2,0.5976949306761453,0.2500000000000001,919
0.82,2,6,8,-0.38074991745419834,0.326923076923077,3224
0.36,1,3,3,0.17836142433456806,0.2500000000000001,770
0.61,1,4,8,0.38802817750535423,0.2500000000000001,2800
0.55,2,1,3,-0.8699723415193726,0.326923076923077,1698
2.25,5,5,1,4.162029734579545,0.28846153846153844,6653
0.38,2,2,7,0.10847250661097103,0.28846153846153844,1327
0.4,1,2,6,0.45791709522895124,0.3076923076923076,1166
1.22,1,4,5,-0.31086099973060627,0.2500000000000001,8313
0.57,3,4,2,-0.8699723415193726,0.2500000000000001,1171
0.7,4,3,3,-2.1279728605440997,0.326923076923077,2409
0.7,2,3,3,0.10847250661097103,0.3076923076923076,2401
0.56,2,2,2,0.5976949306761453,0.3076923076923076,1206
1.12,1,4,6,0.2482503420581651,0.2269230769230769,8701
1.29,1,3,5,0.38802817750535423,0.21153846153846156,10923
0.58,1,5,7,-0.10119424655981511,0.2500000000000001,2006
0.31,1,3,4,0.10847250661097103,0.21153846153846156,802
0.57,1,2,4,0.038583588887373996,0.2500000000000001,1851
1.38,2,7,4,-1.0796390946901588,0.3076923076923076,6175
1.02,2,1,6,-0.2409720820070092,0.28846153846153844,10773
0.39,1,3,8,0.10847250661097103,0.2692307692307693,1433
0.71,2,1,4,0.2482503420581651,0.326923076923077,2950
1.23,2,4,6,-1.4989726010317361,0.3076923076923076,8971
1.52,2,7,5,0.45791709522895124,0.3076923076923076,8110
0.51,1,2,4,0.038583588887373996,0.2692307692307693,1656
0.7,1,3,3,-0.38074991745419834,0.23076923076923073,3119
0.36,2,1,4,-0.8699723415193726,0.28846153846153844,852
1.01,2,4,4,-0.10119424655981511,0.34615384615384615,5864
1.7,2,6,5,-2.617195284609274,0.326923076923077,12030
0.31,1,4,4,0.31813925978176216,0.2038461538461539,557
0.57,1,2,4,-0.10119424655981511,0.2500000000000001,1949
0.8,3,3,3,1.2266951901885088,0.28846153846153844,3082
0.83,2,1,2,0.6675838483997424,0.2500000000000001,3078
1.24,1,6,2,0.10847250661097103,0.2692307692307693,5221
1.0,3,1,2,1.0170284370177227,0.2692307692307693,4628
1.0,2,4,6,-0.10119424655981511,0.34615384615384615,7762
1.3,1,4,4,0.10847250661097103,0.23076923076923073,9225
0.46,1,4,3,-0.17108316428341216,0.23076923076923073,979
0.33,1,5,5,0.17836142433456806,0.23076923076923073,579
0.33,1,1,4,0.038583588887373996,0.2500000000000001,781
0.5,3,4,6,0.2482503420581651,0.34615384615384615,1715
1.07,3,4,5,-0.38074991745419834,0.23076923076923073,6780
0.35,1,1,3,0.6675838483997424,0.2500000000000001,827
0.7,1,6,5,0.6675838483997424,0.2692307692307693,2163
0.73,2,2,5,-0.38074991745419834,0.28846153846153844,3370
0.7,1,3,3,0.038583588887373996,0.28846153846153844,2343
0.7,2,4,5,-0.5205277529013924,0.3076923076923076,2535
1.07,3,2,4,-0.9398612592429697,0.28846153846153844,6441
1.15,4,7,2,1.436361943359295,0.326923076923077,3733
0.81,2,3,3,-0.10119424655981511,0.28846153846153844,3311
1.23,3,4,6,-0.8000834237957756,0.23076923076923073,10004
0.51,1,2,3,0.5278060129525484,0.2500000000000001,1343
1.2,3,5,2,-1.0796390946901588,0.28846153846153844,5408
0.28,3,3,5,0.2482503420581651,0.3076923076923076,487
1.83,2,4,1,0.17836142433456806,0.28846153846153844,6313
2.01,4,5,3,-3.52575121501602,0.28846153846153844,13929
0.24,3,2,5,0.45791709522895124,0.3076923076923076,419
0.42,1,5,3,-0.03130532883621808,0.23076923076923073,885
0.3,1,5,8,-0.10119424655981511,0.2692307692307693,764
1.03,3,1,2,0.038583588887373996,0.326923076923077,4478
1.0,4,3,2,1.366473025635703,0.2692307692307693,3977
0.43,1,3,3,0.5278060129525484,0.2500000000000001,760
1.55,1,3,2,0.10847250661097103,0.23076923076923073,10937
0.3,1,4,3,-0.5904166706249895,0.2692307692307693,422
1.0,5,3,5,2.2750289560424495,0.3076923076923076,6115
0.28,2,2,6,-1.149528012413756,0.3076923076923076,828
1.5,2,3,1,0.5976949306761453,0.2692307692307693,4096
0.44,2,3,6,-0.10119424655981511,0.28846153846153844,1196
0.3,3,2,3,-0.8000834237957756,0.2500000000000001,526
1.11,1,3,2,0.17836142433456806,0.2692307692307693,4227
1.01,3,3,2,0.38802817750535423,0.3076923076923076,4384
0.9,1,5,2,0.17836142433456806,0.2692307692307693,3578
1.0,4,3,4,1.0170284370177227,0.3076923076923076,6183
0.53,1,6,4,0.2482503420581651,0.21153846153846156,1046
0.93,4,4,5,1.436361943359295,0.3076923076923076,4503
1.51,3,3,3,0.2482503420581651,0.23076923076923073,11302
1.57,2,4,5,-1.28930584786095,0.2500000000000001,14180
0.33,1,3,6,-0.31086099973060627,0.2500000000000001,1040
1.14,3,3,4,-1.9183061073733132,0.326923076923077,8131
1.75,1,7,6,0.17836142433456806,0.23076923076923073,11609
0.53,1,5,5,-0.10119424655981511,0.23076923076923073,1678
0.7,2,4,1,-1.7785282719261193,0.34615384615384615,1115
0.9,3,4,4,-2.267750695991294,0.3076923076923076,4484
0.21,2,1,4,-2.4075285314384876,0.3076923076923076,386
1.51,2,2,3,0.5976949306761453,0.23076923076923073,11565
0.7,3,4,4,0.5278060129525484,0.21153846153846156,2562
1.05,4,4,2,1.0170284370177227,0.21153846153846156,4241
0.32,4,3,7,1.436361943359295,0.21153846153846156,977
0.92,4,6,3,-3.036528790950851,0.423076923076923,3122
2.1,3,7,2,-1.8484171896497164,0.28846153846153844,12381
0.66,1,5,4,-0.2409720820070092,0.2500000000000001,2178
1.0,2,4,3,-1.219416930137353,0.326923076923077,3568
0.4,1,6,8,0.7374727661233345,0.21153846153846156,1053
0.31,1,5,4,0.2482503420581651,0.23076923076923073,628
0.35,1,4,8,0.17836142433456806,0.21153846153846156,1001
1.33,3,7,4,1.506250861082892,0.2692307692307693,5913
1.01,2,4,4,0.038583588887373996,0.3076923076923076,5946
0.85,4,4,3,1.715917614253683,0.28846153846153844,2244
0.54,2,2,4,-1.9183061073733132,0.326923076923077,1687
0.4,3,1,3,1.2266951901885088,0.23076923076923073,924
1.0,2,4,4,-0.17108316428341216,0.28846153846153844,5967
1.0,3,3,3,1.436361943359295,0.2500000000000001,5030
0.41,1,3,6,-0.03130532883621808,0.2692307692307693,1115
1.01,5,6,5,2.2051400383188575,0.28846153846153844,4263
0.72,2,2,3,0.7374727661233345,0.17307692307692302,2333
0.58,1,4,5,0.31813925978176216,0.23076923076923073,1899
0.72,4,4,5,-2.617195284609274,0.2846153846153846,2958
1.07,2,4,2,0.31813925978176216,0.28846153846153844,3545
1.22,2,1,2,0.17836142433456806,0.326923076923077,6046
0.31,2,3,4,-0.03130532883621808,0.28846153846153844,625
1.06,2,4,3,-1.4989726010317361,0.28846153846153844,4903
1.02,3,3,6,0.8073616838469315,0.3076923076923076,8940
0.71,2,3,2,0.5976949306761453,0.3076923076923076,2072
1.24,2,1,2,-1.8484171896497164,0.3076923076923076,5969
1.5,2,3,3,-1.219416930137353,0.326923076923077,8400
0.3,2,1,2,0.38802817750535423,0.28846153846153844,574
1.71,3,5,3,-0.6603055883485865,0.2500000000000001,13169
1.03,1,4,5,-0.38074991745419834,0.2692307692307693,7391
1.01,2,5,3,-0.38074991745419834,0.28846153846153844,4559
0.38,1,2,4,-0.17108316428341216,0.21153846153846156,968
1.55,2,1,4,-0.17108316428341216,0.28846153846153844,16137
1.14,2,3,3,-0.45063883517779535,0.28846153846153844,6448
1.51,1,5,5,0.38802817750535423,0.2692307692307693,11967
0.42,1,3,3,-0.10119424655981511,0.2500000000000001,886
1.1,3,3,4,-0.8000834237957756,0.28846153846153844,7509
1.03,2,3,3,-2.1978617782676966,0.3653846153846153,5087
0.53,1,3,2,0.31813925978176216,0.1923076923076924,1078
1.0,3,5,2,1.646028696530081,0.21153846153846156,3991
0.71,1,5,7,0.17836142433456806,0.2692307692307693,2739
1.01,1,2,4,0.2482503420581651,0.2500000000000001,7355
1.2,4,4,5,0.7374727661233345,0.3076923076923076,8442
1.06,1,3,6,0.2482503420581651,0.2692307692307693,9118
0.45,5,3,3,-2.687084202332871,0.4423076923076924,794
0.83,1,2,4,-0.31086099973060627,0.2500000000000001,4271
0.3,3,4,6,-0.9398612592429697,0.3076923076923076,598
0.72,1,2,3,-0.5205277529013924,0.2500000000000001,2951
0.91,3,2,5,0.038583588887373996,0.326923076923077,5530
0.55,2,2,4,-1.8484171896497164,0.3653846153846153,1664
0.4,2,4,3,-0.03130532883621808,0.34615384615384615,864
2.12,2,7,2,0.38802817750535423,0.34615384615384615,12140
1.03,3,3,5,-1.0796390946901588,0.23076923076923073,6733
0.9,5,5,4,2.1352511205952553,0.28846153846153844,3538
0.92,2,2,2,-0.03130532883621808,0.3076923076923076,3941
0.8,1,3,2,0.038583588887373996,0.3076923076923076,3066
0.9,4,4,3,1.436361943359295,0.34615384615384615,3774
0.36,1,2,4,-1.0796390946901588,0.2500000000000001,1080
0.71,1,4,7,-0.2409720820070092,0.3076923076923076,3332
0.78,4,2,2,1.576139778806489,0.2692307692307693,2379
0.59,2,3,3,-0.03130532883621808,0.326923076923077,1412
0.43,1,3,3,-0.2409720820070092,0.23076923076923073,745
0.98,1,4,2,0.8073616838469315,0.2692307692307693,4116
0.7,5,3,5,4.231918652303137,0.326923076923077,2381
1.01,2,1,3,-1.3591947655845469,0.21153846153846156,5147
1.0,4,5,6,1.366473025635703,0.17307692307692302,6194
0.74,3,1,2,0.31813925978176216,0.3076923076923076,2713
1.52,3,4,4,0.10847250661097103,0.2500000000000001,13161
0.35,2,3,4,-0.9398612592429697,0.3076923076923076,879
0.43,1,5,5,0.38802817750535423,0.2692307692307693,868
1.51,2,5,2,-0.7301945060721785,0.3076923076923076,5767
0.56,1,4,4,0.2482503420581651,0.2500000000000001,1580
0.81,3,2,2,1.366473025635703,0.2692307692307693,2735
1.53,1,3,3,-1.0097501769665669,0.2692307692307693,11713
0.58,3,4,3,1.2266951901885088,0.2500000000000001,1393
0.73,1,2,2,-0.31086099973060627,0.21153846153846156,2431
1.25,1,4,6,0.31813925978176216,0.23076923076923073,10983
0.51,3,2,5,-0.45063883517779535,0.3076923076923076,1839
0.72,2,2,3,-0.31086099973060627,0.28846153846153844,2666
0.32,1,2,7,-0.03130532883621808,0.2500000000000001,1020
0.31,2,4,3,0.5976949306761453,0.28846153846153844,593
0.52,3,2,3,-0.6603055883485865,0.2500000000000001,1343
0.56,1,2,6,-0.5904166706249895,0.2500000000000001,2696
0.3,1,5,3,-0.7301945060721785,0.2500000000000001,465
1.51,1,7,5,0.038583588887373996,0.3076923076923076,8678
0.3,5,4,7,-2.1978617782676966,0.4423076923076924,790
0.51,1,6,6,-0.10119424655981511,0.21153846153846156,1274
0.51,3,2,6,-1.219416930137353,0.28846153846153844,2062
0.56,1,4,7,-0.03130532883621808,0.2692307692307693,1993
1.0,4,4,4,1.2965841079121059,0.28846153846153844,5002
0.57,2,2,4,-0.2409720820070092,0.28846153846153844,1851
2.04,3,7,4,-1.28930584786095,0.3076923076923076,12095
2.2,2,5,3,-0.38074991745419834,0.3076923076923076,17265
1.59,1,7,3,-0.31086099973060627,0.2692307692307693,7943
0.32,4,1,3,1.436361943359295,0.23076923076923073,550
1.12,5,6,2,1.9954732851480612,0.2692307692307693,3669
0.88,3,6,3,0.5278060129525484,0.2500000000000001,2699
0.77,1,1,2,-0.8000834237957756,0.2500000000000001,2973
2.67,4,3,2,1.436361943359295,0.28846153846153844,18686
0.51,3,1,3,-0.5904166706249895,0.3076923076923076,1569
1.23,5,2,1,3.9523629814087586,0.2500000000000001,3692
0.4,1,4,8,0.38802817750535423,0.23076923076923073,1229
0.9,2,5,2,-2.4075285314384876,0.326923076923077,3371
0.71,1,2,3,0.17836142433456806,0.2500000000000001,2329
2.08,1,5,2,-0.17108316428341216,0.2692307692307693,15065
0.27,3,3,4,1.0869173547413147,0.28846153846153844,470
0.3,1,6,3,-0.9398612592429697,0.3076923076923076,439
0.81,1,2,6,0.31813925978176216,0.20576923076923082,5373
0.51,1,2,3,-0.6603055883485865,0.2692307692307693,1437
0.3,3,2,4,0.10847250661097103,0.34615384615384615,658
0.35,2,6,3,0.5278060129525484,0.28846153846153844,606
0.5,3,1,3,-0.6603055883485865,0.3846153846153847,1436
1.5,5,6,1,3.043807051002002,0.2692307692307693,4704
1.14,1,3,1,-0.03130532883621808,0.2692307692307693,3755
2.08,2,3,2,0.17836142433456806,0.326923076923077,13437
0.54,1,6,2,0.038583588887373996,0.21153846153846156,964
1.03,5,1,3,2.6244735446604297,0.28846153846153844,4441
0.3,1,6,4,0.5976949306761453,0.2500000000000001,540
0.74,1,3,2,0.10847250661097103,0.2500000000000001,2623
0.34,1,2,4,0.17836142433456806,0.2500000000000001,829
0.6,1,4,4,-0.45063883517779535,0.23076923076923073,1930
0.43,1,7,5,-0.03130532883621808,0.28846153846153844,703
0.74,2,1,5,0.38802817750535423,0.28846153846153844,3461
1.5,1,6,3,-1.63875043647893,0.326923076923077,8555
0.33,2,2,7,-1.429083683308139,0.28846153846153844,984
0.7,5,6,5,-1.0796390946901588,0.4423076923076924,2234
0.71,3,3,2,1.0170284370177227,0.2692307692307693,2397
1.27,1,7,2,0.5976949306761453,0.2692307692307693,4693
0.32,1,5,3,-0.5205277529013924,0.2615384615384616,471
0.46,4,3,5,-0.10119424655981511,0.36923076923076936,1168
0.41,1,4,7,0.5278060129525484,0.1923076923076924,1068
0.71,2,2,2,-0.45063883517779535,0.28846153846153844,2306
0.5,4,1,3,1.2266951901885088,0.2692307692307693,1169
0.3,1,4,4,0.038583588887373996,0.21153846153846156,545
2.25,1,6,2,-0.8699723415193726,0.2500000000000001,16575
0.46,3,3,4,-1.28930584786095,0.23076923076923073,1258
1.0,2,7,5,0.7374727661233345,0.2692307692307693,4144
0.31,1,2,6,0.038583588887373996,0.21153846153846156,864
0.87,2,3,1,-1.8484171896497164,0.28846153846153844,2170
0.9,2,4,4,-0.5904166706249895,0.28846153846153844,4183
0.56,3,2,4,-0.45063883517779535,0.2692307692307693,1963
0.5,1,1,3,0.6675838483997424,0.2692307692307693,1272
0.34,1,2,5,0.45791709522895124,0.21153846153846156,1060
0.79,2,2,2,-0.2409720820070092,0.28846153846153844,2756
0.71,4,2,2,-2.0580839428205078,0.3846153846153847,2120
1.21,2,5,3,0.45791709522895124,0.2500000000000001,6566
0.42,3,2,3,0.6675838483997424,0.2692307692307693,773
1.5,3,7,6,0.7374727661233345,0.3653846153846153,7840
0.71,4,6,5,-1.8484171896497164,0.39230769230769236,2239
1.09,3,5,5,-1.0796390946901588,0.34615384615384615,5845
1.52,1,4,4,-0.45063883517779535,0.2692307692307693,12840
0.73,1,5,4,0.17836142433456806,0.21153846153846156,2583
0.39,3,3,6,1.0869173547413147,0.2500000000000001,944
0.3,1,5,7,0.38802817750535423,0.2692307692307693,650
1.35,2,4,4,-0.45063883517779535,0.28846153846153844,9580
1.11,5,5,2,1.855695449700877,0.28846153846153844,3730
0.31,1,5,4,-0.03130532883621808,0.23076923076923073,507
0.75,1,2,5,0.17836142433456806,0.23076923076923073,3402
0.34,1,5,4,0.31813925978176216,0.2500000000000001,689
0.9,1,2,6,0.7374727661233345,0.21153846153846156,7286
0.34,1,3,6,-1.8484171896497164,0.2692307692307693,1071
2.19,3,6,2,-1.0097501769665669,0.326923076923077,15907
0.5,3,4,3,0.8073616838469315,0.3076923076923076,1197
0.71,2,2,4,0.45791709522895124,0.326923076923077,2590
0.36,2,5,4,-0.5904166706249895,0.3076923076923076,729
1.01,2,5,4,0.8073616838469315,0.326923076923077,4559
1.01,4,3,3,-0.10119424655981511,0.3846153846153847,4816
0.32,1,5,6,0.038583588887373996,0.23076923076923073,645
1.0,3,4,4,-1.219416930137353,0.23076923076923073,5385
1.09,2,6,2,-0.31086099973060627,0.23076923076923073,4120
1.2,2,5,4,-0.8000834237957756,0.28846153846153844,6547
0.41,1,2,6,0.7374727661233345,0.21153846153846156,1243
0.3,1,1,4,-0.2409720820070092,0.21153846153846156,710
0.9,2,3,3,0.5976949306761453,0.326923076923077,4103
1.51,5,6,1,2.3449178737660414,0.2692307692307693,5750
1.52,3,5,4,1.0869173547413147,0.2692307692307693,10618
1.25,2,5,5,0.6675838483997424,0.3076923076923076,7328
1.05,2,3,3,-1.0097501769665669,0.326923076923077,5557
0.35,2,5,3,-0.31086099973060627,0.23076923076923073,647
1.51,3,7,3,-2.0580839428205078,0.3076923076923076,7544
0.89,4,3,3,1.7858065319772751,0.23076923076923073,3663
